XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-73.95381995,40.69331716,83503,1220,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,144,Nassau St & Navy St,40.698399,-73.980689,17339,Customer,0,0
-73.96024116,40.71534825,83538,1376,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,18781,Customer,0,0
-73.96024116,40.71534825,83545,1368,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,20880,Customer,0,0
-73.97372990,40.69178230,83559,159,NULL,NULL,262,Washington Park,40.691782,-73.973730,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,21073,Subscriber,1983,1
-73.96087600,40.71045100,83627,1828,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,268,Howard St & Centre St,40.719105,-73.999733,22174,Customer,0,0
-73.96476280,40.68851534,83653,1688,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,398,Atlantic Ave & Furman St,40.691652,-73.999979,20213,Customer,0,0
-73.98362464,40.69474881,83730,647,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,21418,Subscriber,1981,1
-73.98362464,40.69474881,83734,609,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,20269,Subscriber,1992,2
-73.96834101,40.70827295,83836,426,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,471,Grand St & Havemeyer St,40.712868,-73.956981,22085,Subscriber,1975,1
-73.96087600,40.71045100,83846,1119,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,402,Broadway & E 22 St,40.740343,-73.989551,17357,Subscriber,1989,1
-73.95381995,40.69331716,83927,1430,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,323,Lawrence St & Willoughby St,40.692362,-73.986317,21096,Subscriber,1988,1
-73.95381995,40.69331716,83945,1418,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,323,Lawrence St & Willoughby St,40.692362,-73.986317,15795,Customer,0,0
-73.98068914,40.69839895,84109,2848,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,17631,Customer,0,0
-73.98068914,40.69839895,84110,2815,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18639,Customer,0,0
-73.97493121,40.68981035,84226,250,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21185,Subscriber,1991,2
-73.99548059,40.70037867,84237,2596,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,386,Centre St & Worth St,40.714948,-74.002345,17017,Customer,0,0
-73.95381995,40.69331716,84271,538,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,16248,Subscriber,1975,1
-73.96024116,40.71534825,84356,357,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,19195,Customer,0,0
-73.96024116,40.71534825,84374,331,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,20577,Customer,0,0
-73.96024116,40.71534825,84397,230,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,471,Grand St & Havemeyer St,40.712868,-73.956981,16056,Subscriber,1983,2
-73.97632328,40.68382604,84466,794,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,17853,Subscriber,1987,1
-73.98068914,40.69839895,84526,1642,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,412,Forsyth St & Canal St,40.715815,-73.994224,17339,Customer,0,0
-73.96024116,40.71534825,84532,2819,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,290,2 Ave & E 58 St,40.760203,-73.964785,21083,Customer,0,0
-73.96024116,40.71534825,84542,2785,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,290,2 Ave & E 58 St,40.760203,-73.964785,16412,Subscriber,1985,1
-73.98362464,40.69474881,84660,1402,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,309,Murray St & West St,40.714979,-74.013012,16357,Customer,0,0
-73.98362464,40.69474881,84661,1394,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,309,Murray St & West St,40.714979,-74.013012,17416,Customer,0,0
-73.96024116,40.71534825,84694,218,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,15411,Subscriber,1993,2
-73.98912867,40.68926942,84788,941,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,16623,Subscriber,1988,1
-73.97632328,40.68382604,84818,406,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,218,Gallatin Pl & Livingston St,40.690284,-73.987071,22192,Subscriber,1988,1
-73.96408963,40.70853074,84837,317,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,471,Grand St & Havemeyer St,40.712868,-73.956981,17594,Customer,0,0
-73.98068914,40.69839895,84984,1732,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,282,Kent Ave & S 11 St,40.708273,-73.968341,17346,Customer,0,0
-73.98068914,40.69839895,84986,1752,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,282,Kent Ave & S 11 St,40.708273,-73.968341,21459,Customer,0,0
-73.97632328,40.68382604,85022,1763,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18028,Customer,0,0
-73.96024116,40.71534825,85026,1113,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,144,Nassau St & Navy St,40.698399,-73.980689,15454,Customer,0,0
-73.95381995,40.69331716,85076,396,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,399,Lafayette Ave & St James Pl,40.688515,-73.964763,16172,Subscriber,1989,1
-73.97632328,40.68382604,85167,502,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,261,Johnson St & Gold St,40.694749,-73.983625,19080,Subscriber,1992,2
-73.97632328,40.68382604,85172,476,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,261,Johnson St & Gold St,40.694749,-73.983625,17974,Subscriber,1981,1
-73.97632328,40.68382604,85176,1004,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,365,Fulton St & Grand Ave,40.682232,-73.961458,15670,Subscriber,1984,1
-73.98912867,40.68926942,85207,415,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19607,Subscriber,1973,1
-73.98068914,40.69839895,85275,1407,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,217,Old Fulton St,40.702772,-73.993836,18049,Customer,0,0
-73.99548059,40.70037867,85293,390,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,157,Henry St & Atlantic Ave,40.690893,-73.996123,18954,Subscriber,1989,1
-73.97493121,40.68981035,85339,465,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,467,Dean St & 4 Ave,40.683125,-73.978951,15122,Subscriber,1974,1
-73.99548059,40.70037867,85394,1719,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,216,Columbia Heights & Cranberry St,40.700379,-73.995481,20284,Customer,0,0
-73.98068914,40.69839895,85400,492,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19828,Subscriber,1958,2
-73.99548059,40.70037867,85406,1735,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,216,Columbia Heights & Cranberry St,40.700379,-73.995481,21176,Customer,0,0
-73.95381995,40.69331716,85410,1086,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,244,Willoughby Ave & Hall St,40.691960,-73.965369,18772,Subscriber,1971,1
-73.98362464,40.69474881,85503,4236,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,455,1 Ave & E 44 St,40.750020,-73.969053,19178,Subscriber,1976,2
-73.98362464,40.69474881,85509,4227,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,455,1 Ave & E 44 St,40.750020,-73.969053,22020,Subscriber,1978,1
-73.96087600,40.71045100,85515,2526,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,21062,Subscriber,1981,1
-73.96476280,40.68851534,85519,774,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,344,Monroe St & Bedford Ave,40.685144,-73.953809,16172,Customer,0,0
-73.95381995,40.69331716,85527,1489,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,414,Pearl St & Anchorage Pl,40.702819,-73.987658,18029,Customer,0,0
-73.98362464,40.69474881,85535,160,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,323,Lawrence St & Willoughby St,40.692362,-73.986317,15641,Subscriber,1957,1
-73.95381995,40.69331716,85537,1452,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,414,Pearl St & Anchorage Pl,40.702819,-73.987658,16834,Customer,0,0
-73.97632328,40.68382604,85580,776,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,314,Cadman Plaza West & Montague St,40.693830,-73.990539,16665,Subscriber,1970,1
-73.96024116,40.71534825,85716,7102,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,387,Centre St & Chambers St,40.712733,-74.004607,15434,Customer,0,0
-73.97632328,40.68382604,85734,1834,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,443,Bedford Ave & S 9 St,40.708531,-73.964090,15742,Customer,0,0
-73.96024116,40.71534825,85738,7081,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,387,Centre St & Chambers St,40.712733,-74.004607,14545,Customer,0,0
-73.97632328,40.68382604,85770,1757,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,443,Bedford Ave & S 9 St,40.708531,-73.964090,20269,Customer,0,0
-73.96024116,40.71534825,85795,6955,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,387,Centre St & Chambers St,40.712733,-74.004607,19725,Customer,0,0
-73.96024116,40.71534825,85848,1076,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,18118,Customer,0,0
-73.96087600,40.71045100,85858,349,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,460,S 4 St & Wythe Ave,40.712859,-73.965903,14714,Customer,0,0
-73.96087600,40.71045100,85870,328,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,460,S 4 St & Wythe Ave,40.712859,-73.965903,21709,Customer,0,0
-73.96024116,40.71534825,85875,6872,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,387,Centre St & Chambers St,40.712733,-74.004607,20929,Customer,0,0
-73.98362464,40.69474881,85876,1228,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,217,Old Fulton St,40.702772,-73.993836,20121,Subscriber,1981,2
-73.96087600,40.71045100,85895,743,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,361,Allen St & Hester St,40.716059,-73.991908,16190,Subscriber,1991,1
-73.98362464,40.69474881,85970,906,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,406,Hicks St & Montague St,40.695128,-73.995951,20922,Subscriber,1988,2
-73.98362464,40.69474881,85989,1053,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,217,Old Fulton St,40.702772,-73.993836,14827,Customer,0,0
-73.96024116,40.71534825,86039,1643,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,2003,1 Ave & E 18 St,40.733812,-73.980544,18846,Customer,0,0
-73.96834101,40.70827295,86107,1915,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,19324,Customer,0,0
-73.96024116,40.71534825,86156,1173,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,301,E 2 St & Avenue B,40.722174,-73.983688,18474,Customer,0,0
-73.96024116,40.71534825,86162,1164,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,301,E 2 St & Avenue B,40.722174,-73.983688,18476,Customer,0,0
-73.96087600,40.71045100,86219,783,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,250,Lafayette St & Jersey St,40.724561,-73.995653,20577,Subscriber,1975,1
-73.96087600,40.71045100,86245,1234,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,473,Rivington St & Chrystie St,40.721101,-73.991925,18523,Customer,0,0
-73.99548059,40.70037867,86247,285,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,217,Old Fulton St,40.702772,-73.993836,15790,Customer,0,0
-73.96087600,40.71045100,86248,68,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,532,S 5 Pl & S 4 St,40.710451,-73.960876,16825,Customer,0,0
-73.96834101,40.70827295,86296,5606,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,17346,Customer,0,0
-73.96087600,40.71045100,86306,1129,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,473,Rivington St & Chrystie St,40.721101,-73.991925,19195,Customer,0,0
-73.96834101,40.70827295,86307,5648,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,21459,Customer,0,0
-73.96834101,40.70827295,86483,2119,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,128,MacDougal St & Prince St,40.727103,-74.002971,14760,Subscriber,1988,1
-73.99052739,40.69475701,86499,1429,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,330,Reade St & Broadway,40.714505,-74.005628,18187,Customer,0,0
-73.99052739,40.69475701,86502,1402,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,330,Reade St & Broadway,40.714505,-74.005628,18673,Customer,0,0
-73.97632328,40.68382604,86617,1794,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,412,Forsyth St & Canal St,40.715815,-73.994224,20724,Customer,0,0
-73.96087600,40.71045100,86626,1112,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,21451,Customer,0,0
-73.96087600,40.71045100,86631,1119,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,20653,Customer,0,0
-73.96024116,40.71534825,86645,285,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,15511,Subscriber,1983,2
-73.97632328,40.68382604,86648,1727,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,412,Forsyth St & Canal St,40.715815,-73.994224,20097,Customer,0,0
-73.96024116,40.71534825,86705,1224,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,473,Rivington St & Chrystie St,40.721101,-73.991925,17248,Subscriber,1991,2
-73.96834101,40.70827295,86806,1602,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,460,S 4 St & Wythe Ave,40.712859,-73.965903,18470,Customer,0,0
-73.96834101,40.70827295,86808,1600,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,460,S 4 St & Wythe Ave,40.712859,-73.965903,18811,Customer,0,0
-73.96024116,40.71534825,86832,234,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,14555,Subscriber,1986,2
-73.96024116,40.71534825,86837,1448,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,285,Broadway & E 14 St,40.734546,-73.990741,16276,Subscriber,1975,1
-73.96087600,40.71045100,86856,596,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,311,Norfolk St & Broome St,40.717227,-73.988021,21442,Subscriber,1956,1
-73.96087600,40.71045100,86956,1159,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,326,E 11 St & 1 Ave,40.729538,-73.984267,14773,Subscriber,1983,2
-73.96563307,40.68650065,87125,1934,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,217,Old Fulton St,40.702772,-73.993836,19426,Customer,0,0
-73.98068914,40.69839895,87143,1146,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,412,Forsyth St & Canal St,40.715815,-73.994224,19207,Subscriber,1956,1
-73.96563307,40.68650065,87154,1868,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,217,Old Fulton St,40.702772,-73.993836,20816,Customer,0,0
-73.96087600,40.71045100,87156,851,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,401,Allen St & Rivington St,40.720196,-73.989978,15013,Subscriber,1981,1
-73.96087600,40.71045100,87276,1665,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,285,Broadway & E 14 St,40.734546,-73.990741,21347,Subscriber,1978,1
-73.97632328,40.68382604,87294,1191,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,398,Atlantic Ave & Furman St,40.691652,-73.999979,15554,Customer,0,0
-73.96563307,40.68650065,87325,359,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,421,Clermont Ave & Park Ave,40.695734,-73.971297,20186,Subscriber,1984,1
-73.96563307,40.68650065,87366,297,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,14987,Subscriber,1978,1
-73.96408963,40.70853074,87403,1178,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,15742,Customer,0,0
-73.96408963,40.70853074,87412,1155,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,20269,Customer,0,0
-73.96563307,40.68650065,87444,516,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,344,Monroe St & Bedford Ave,40.685144,-73.953809,18383,Subscriber,1970,2
-73.96024116,40.71534825,87596,427,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,15977,Customer,0,0
-73.96024116,40.71534825,87611,402,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,18160,Customer,0,0
-73.99052739,40.69475701,87704,458,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,157,Henry St & Atlantic Ave,40.690893,-73.996123,15600,Customer,0,0
-73.99052739,40.69475701,87718,395,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,157,Henry St & Atlantic Ave,40.690893,-73.996123,20366,Customer,0,0
-73.96834101,40.70827295,87719,1902,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,401,Allen St & Rivington St,40.720196,-73.989978,22188,Subscriber,1973,1
-73.99052739,40.69475701,87723,385,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,157,Henry St & Atlantic Ave,40.690893,-73.996123,19578,Customer,0,0
-73.99052739,40.69475701,87735,371,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,157,Henry St & Atlantic Ave,40.690893,-73.996123,20080,Customer,0,0
-73.97493121,40.68981035,87801,1098,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18825,Subscriber,1974,1
-73.96986848,40.69794000,87915,801,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,460,S 4 St & Wythe Ave,40.712859,-73.965903,15369,Customer,0,0
-73.96986848,40.69794000,87925,782,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,460,S 4 St & Wythe Ave,40.712859,-73.965903,21284,Customer,0,0
-73.96408963,40.70853074,87931,1091,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,251,Mott St & Prince St,40.723180,-73.994800,20715,Subscriber,1975,1
-73.96087600,40.71045100,87933,1134,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,312,Allen St & E Houston St,40.722055,-73.989111,17575,Customer,0,0
-73.96087600,40.71045100,87941,1132,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,312,Allen St & E Houston St,40.722055,-73.989111,20184,Customer,0,0
-73.98912867,40.68926942,87959,1546,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,386,Centre St & Worth St,40.714948,-74.002345,17799,Customer,0,0
-73.96563307,40.68650065,87991,1027,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,143,Clinton St & Joralemon St,40.692395,-73.993379,14958,Subscriber,1991,1
-73.96024116,40.71534825,88071,1619,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,20058,Customer,0,0
-73.97493121,40.68981035,88218,353,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,421,Clermont Ave & Park Ave,40.695734,-73.971297,17354,Subscriber,1984,1
-73.97493121,40.68981035,88219,362,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,421,Clermont Ave & Park Ave,40.695734,-73.971297,17544,Subscriber,1987,2
-73.96408963,40.70853074,88235,1878,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,471,Grand St & Havemeyer St,40.712868,-73.956981,21023,Customer,0,0
-73.96408963,40.70853074,88248,1856,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,471,Grand St & Havemeyer St,40.712868,-73.956981,14941,Customer,0,0
-73.97632328,40.68382604,88250,436,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,18312,Subscriber,1962,2
-73.98912867,40.68926942,88339,2223,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,329,Greenwich St & N Moore St,40.720434,-74.010206,22057,Customer,0,0
-73.98912867,40.68926942,88355,2199,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,329,Greenwich St & N Moore St,40.720434,-74.010206,22016,Customer,0,0
-73.98912867,40.68926942,88449,631,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,18959,Subscriber,1991,2
-73.96476280,40.68851534,88469,385,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,18140,Subscriber,1967,1
-73.97372990,40.69178230,88488,627,NULL,NULL,262,Washington Park,40.691782,-73.973730,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,19780,Subscriber,1963,2
-73.96408963,40.70853074,88564,871,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,16968,Customer,0,0
-73.95381995,40.69331716,88615,879,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,16116,Subscriber,1982,1
-73.96024116,40.71534825,88618,954,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,282,Kent Ave & S 11 St,40.708273,-73.968341,15701,Customer,0,0
-73.96024116,40.71534825,88636,914,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,282,Kent Ave & S 11 St,40.708273,-73.968341,17152,Customer,0,0
-73.95381995,40.69331716,88699,818,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,20912,Customer,0,0
-73.96408963,40.70853074,88899,1343,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,313,Washington Ave & Park Ave,40.696102,-73.967510,16484,Customer,0,0
-73.96408963,40.70853074,88956,1297,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,313,Washington Ave & Park Ave,40.696102,-73.967510,16901,Customer,0,0
-73.95381995,40.69331716,88991,398,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,21073,Subscriber,1981,2
-73.96087600,40.71045100,89003,1253,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,14986,Customer,0,0
-73.96087600,40.71045100,89014,1234,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,21562,Customer,0,0
-73.96834101,40.70827295,89129,418,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,15400,Subscriber,1977,1
-73.96024116,40.71534825,89160,1273,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20058,Customer,0,0
-73.96087600,40.71045100,89182,1030,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,15511,Customer,0,0
-73.96087600,40.71045100,89186,1021,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,15496,Customer,0,0
-73.96024116,40.71534825,89221,834,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,14987,Customer,0,0
-73.96024116,40.71534825,89245,808,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,20702,Customer,0,0
-73.96024116,40.71534825,89249,815,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,20985,Customer,0,0
-73.96834101,40.70827295,89293,788,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,20218,Customer,0,0
