XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-73.96596410,40.68317813,3,182,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,399,Lafayette Ave & St James Pl,40.688515,-73.964763,19610,Subscriber,1969,1
-73.96834101,40.70827295,48,215,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,389,Broadway & Berry St,40.710446,-73.965251,17034,Subscriber,1981,2
-73.96023854,40.68900443,61,598,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,437,Macon St & Nostrand Ave,40.680983,-73.950048,18029,Subscriber,1988,1
-73.96023854,40.68900443,62,583,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,437,Macon St & Nostrand Ave,40.680983,-73.950048,16751,Subscriber,1988,2
-73.98912867,40.68926942,174,375,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,406,Hicks St & Montague St,40.695128,-73.995951,15471,Subscriber,1952,2
-73.98912867,40.68926942,178,356,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,406,Hicks St & Montague St,40.695128,-73.995951,21267,Subscriber,1941,1
-73.98963911,40.69246277,215,314,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,406,Hicks St & Montague St,40.695128,-73.995951,18326,Subscriber,1982,1
-73.96596410,40.68317813,236,345,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,15289,Subscriber,1986,2
-73.96023854,40.68900443,248,1136,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,275,Washington Ave & Greene Ave,40.686501,-73.965633,17133,Subscriber,1989,1
-73.98912867,40.68926942,278,629,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,19408,Subscriber,1972,2
-73.98963911,40.69246277,317,307,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,261,Johnson St & Gold St,40.694749,-73.983625,21000,Subscriber,1979,2
-73.97632328,40.68382604,321,320,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,384,Fulton St & Waverly Ave,40.683178,-73.965964,21644,Subscriber,1979,2
-73.96476280,40.68851534,352,141,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,244,Willoughby Ave & Hall St,40.691960,-73.965369,19953,Subscriber,1981,1
-73.98912867,40.68926942,375,263,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,157,Henry St & Atlantic Ave,40.690893,-73.996123,19460,Subscriber,1965,1
-73.98912867,40.68926942,376,237,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,157,Henry St & Atlantic Ave,40.690893,-73.996123,17945,Subscriber,1997,1
-73.96023854,40.68900443,401,293,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,21491,Subscriber,1988,1
-73.96023854,40.68900443,402,290,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,20847,Subscriber,1989,1
-73.96834101,40.70827295,408,253,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,282,Kent Ave & S 11 St,40.708273,-73.968341,15577,Subscriber,1979,1
-73.96087600,40.71045100,411,1199,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,19966,Subscriber,1989,1
-73.95381995,40.69331716,504,369,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,437,Macon St & Nostrand Ave,40.680983,-73.950048,18416,Subscriber,1989,1
-73.96834101,40.70827295,640,1169,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,361,Allen St & Hester St,40.716059,-73.991908,15577,Subscriber,1953,1
-73.97703874,40.69327018,686,363,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,18604,Subscriber,1962,2
-73.98912867,40.68926942,717,825,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,387,Centre St & Chambers St,40.712733,-74.004607,19473,Subscriber,1973,1
-73.96834101,40.70827295,738,536,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,19609,Subscriber,1958,2
-73.96834101,40.70827295,739,470,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,17451,Subscriber,1950,1
-73.97372989,40.69178232,820,279,NULL,NULL,262,Washington Park,40.691782,-73.973730,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18296,Subscriber,1986,1
-73.97372989,40.69178232,822,270,NULL,NULL,262,Washington Park,40.691782,-73.973730,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17354,Subscriber,1978,2
-73.96024116,40.71534825,868,10518,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,309,Murray St & West St,40.714979,-74.013012,18293,Customer,0,0
-73.96024116,40.71534825,872,10510,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,309,Murray St & West St,40.714979,-74.013012,19609,Customer,0,0
-73.96596410,40.68317813,906,471,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,313,Washington Ave & Park Ave,40.696102,-73.967510,21644,Subscriber,1993,1
-73.99548059,40.70037867,936,367,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,157,Henry St & Atlantic Ave,40.690893,-73.996123,15768,Subscriber,1962,1
-73.97632328,40.68382604,1144,415,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,16170,Subscriber,1970,1
-73.98068914,40.69839895,1161,900,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,412,Forsyth St & Canal St,40.715815,-73.994224,15861,Subscriber,1955,1
-73.97632328,40.68382604,1202,489,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,21045,Subscriber,1962,2
-73.98912867,40.68926942,1220,370,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,430,York St & Jay St,40.701485,-73.986569,14653,Subscriber,1979,1
-73.96023854,40.68900443,1301,211,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,20702,Subscriber,1975,1
-73.95643107,40.69064950,1376,417,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,437,Macon St & Nostrand Ave,40.680983,-73.950048,20980,Subscriber,1975,1
-73.97372989,40.69178232,1398,1320,NULL,NULL,262,Washington Park,40.691782,-73.973730,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16265,Subscriber,1953,2
-73.96476280,40.68851534,1437,1978,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,321,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,17265,Customer,0,0
-73.96476280,40.68851534,1444,1881,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,321,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,21186,Customer,0,0
-73.98362464,40.69474881,1458,904,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,151,Cleveland Pl & Spring St,40.721816,-73.997203,20616,Subscriber,1960,1
-73.96087600,40.71045100,1479,761,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,401,Allen St & Rivington St,40.720196,-73.989978,18623,Subscriber,1984,1
-73.96596410,40.68317813,1490,687,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,310,State St & Smith St,40.689269,-73.989129,21644,Subscriber,1962,1
-73.96024116,40.71534825,1587,212,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,389,Broadway & Berry St,40.710446,-73.965251,17451,Subscriber,1962,1
-73.98963911,40.69246277,1616,508,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,414,Pearl St & Anchorage Pl,40.702819,-73.987658,20605,Subscriber,1962,1
-73.99548059,40.70037867,1630,2272,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,387,Centre St & Chambers St,40.712733,-74.004607,17886,Customer,0,0
-73.98912867,40.68926942,1688,479,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,2000,Front St & Washington St,40.702551,-73.989402,21647,Subscriber,1965,2
-73.98912867,40.68926942,1708,318,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,298,3 Ave & Schermerhorn St,40.686832,-73.979677,21644,Subscriber,1978,2
-73.97703874,40.69327018,1725,1287,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,296,Division St & Bowery,40.714131,-73.997047,19423,Subscriber,1991,2
-73.97493121,40.68981035,1783,1870,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,327,Vesey Pl & River Terrace,40.715338,-74.016584,19330,Subscriber,1964,1
-73.95643107,40.69064950,1813,1477,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,361,Allen St & Hester St,40.716059,-73.991908,15353,Subscriber,1990,2
-73.99548059,40.70037867,1814,1456,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,387,Centre St & Chambers St,40.712733,-74.004607,20209,Customer,0,0
-73.96563307,40.68650065,1877,1789,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,151,Cleveland Pl & Spring St,40.721816,-73.997203,16861,Subscriber,1975,1
-73.96596410,40.68317813,1895,322,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18416,Subscriber,1985,1
-73.97703874,40.69327018,1927,1294,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,443,Bedford Ave & S 9th St,40.708531,-73.964090,21045,Subscriber,1978,1
-73.96087600,40.71045100,2041,914,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,421,Clermont Ave & Park Ave,40.695734,-73.971297,15772,Subscriber,1958,2
-73.95381995,40.69331716,2076,1633,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,365,Fulton St & Grand Ave,40.682232,-73.961458,17721,Customer,0,0
-73.96563307,40.68650065,2106,239,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,365,Fulton St & Grand Ave,40.682232,-73.961458,17133,Subscriber,1987,1
-73.95381995,40.69331716,2113,1420,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,365,Fulton St & Grand Ave,40.682232,-73.961458,14674,Customer,0,0
-73.95381995,40.69331716,2187,3129,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,263,Elizabeth St & Hester St,40.717290,-73.996375,19363,Customer,0,0
-73.96023854,40.68900443,2202,559,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,21672,Subscriber,1984,2
-73.95381995,40.69331716,2205,2900,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,263,Elizabeth St & Hester St,40.717290,-73.996375,18825,Customer,0,0
-73.96024116,40.71534825,2221,1502,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,471,Grand St & Havemeyer St,40.712868,-73.956981,19985,Customer,0,0
-73.96024116,40.71534825,2223,1480,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,471,Grand St & Havemeyer St,40.712868,-73.956981,18112,Subscriber,1987,1
-73.96834101,40.70827295,2273,4593,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,282,Kent Ave & S 11 St,40.708273,-73.968341,20694,Customer,0,0
-73.96596410,40.68317813,2276,547,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,344,Monroe St & Bedford Ave,40.685144,-73.953809,15836,Subscriber,1983,2
-73.96596410,40.68317813,2277,542,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,344,Monroe St & Bedford Ave,40.685144,-73.953809,17350,Subscriber,1981,1
-73.97703874,40.69327018,2282,878,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,278,Concord St & Bridge St,40.697666,-73.984764,15032,Subscriber,1962,2
-73.97493121,40.68981035,2309,413,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,17479,Subscriber,1985,1
-73.99548059,40.70037867,2372,479,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,216,Columbia Heights & Cranberry St,40.700379,-73.995481,21598,Customer,0,0
-73.98362464,40.69474881,2397,842,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,389,Broadway & Berry St,40.710446,-73.965251,17869,Subscriber,1983,2
-73.98362464,40.69474881,2398,829,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,389,Broadway & Berry St,40.710446,-73.965251,15958,Subscriber,1969,1
-73.97493121,40.68981035,2409,725,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,384,Fulton St & Waverly Ave,40.683178,-73.965964,14938,Subscriber,1979,2
-73.99548059,40.70037867,2423,357,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,216,Columbia Heights & Cranberry St,40.700379,-73.995481,15632,Customer,0,0
-73.97372989,40.69178232,2452,1153,NULL,NULL,262,Washington Park,40.691782,-73.973730,244,Willoughby Ave & Hall St,40.691960,-73.965369,19388,Subscriber,1964,1
-73.96024116,40.71534825,2463,1123,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,15861,Subscriber,1979,1
-73.98963911,40.69246277,2531,573,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,217,Old Fulton St,40.702772,-73.993836,17767,Customer,0,0
-73.96023854,40.68900443,2547,1015,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,392,Jay St & Tech Pl,40.695065,-73.987167,20702,Subscriber,1984,2
-73.96023854,40.68900443,2548,1009,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,392,Jay St & Tech Pl,40.695065,-73.987167,17362,Subscriber,1977,1
-73.98963911,40.69246277,2581,204,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,395,Bond St & Schermerhorn St,40.688070,-73.984106,14677,Subscriber,1975,1
-73.98362464,40.69474881,2622,1154,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,344,Monroe St & Bedford Ave,40.685144,-73.953809,17898,Subscriber,1977,1
-73.97632328,40.68382604,2735,561,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,16787,Subscriber,1981,1
-73.98963911,40.69246277,2741,255,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,391,Clark St & Henry St,40.697601,-73.993446,18651,Subscriber,1951,2
-73.97372989,40.69178232,2754,221,NULL,NULL,262,Washington Park,40.691782,-73.973730,243,Fulton St & Rockwell Pl,40.688226,-73.979382,21525,Subscriber,1982,1
-73.95381995,40.69331716,2829,1659,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,534,Water - Whitehall Plaza,40.702551,-74.012723,15432,Subscriber,1979,1
-73.98912867,40.68926942,2868,1842,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,497,E 17 St & Broadway,40.737050,-73.990093,18552,Subscriber,1977,2
-73.98963911,40.69246277,2881,542,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,418,Front St & Gold St,40.702240,-73.982578,15360,Subscriber,1981,1
-73.96024116,40.71534825,2892,400,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,282,Kent Ave & S 11 St,40.708273,-73.968341,16266,Subscriber,1986,2
-73.96024116,40.71534825,2894,391,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,282,Kent Ave & S 11 St,40.708273,-73.968341,17575,Subscriber,1986,1
-73.97493121,40.68981035,2943,303,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,244,Willoughby Ave & Hall St,40.691960,-73.965369,15655,Subscriber,1977,2
-73.97703874,40.69327018,2977,243,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,239,Willoughby St & Fleet St,40.691966,-73.981302,17203,Subscriber,1962,2
-73.96596410,40.68317813,3103,543,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,373,Willoughby Ave & Walworth St,40.693317,-73.953820,19703,Subscriber,1984,1
-73.96408963,40.70853074,3162,1173,NULL,NULL,443,Bedford Ave & S 9th St,40.708531,-73.964090,528,2 Ave & E 31 St,40.742909,-73.977061,20555,Subscriber,1990,1
-73.96596410,40.68317813,3226,304,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,437,Macon St & Nostrand Ave,40.680983,-73.950048,14938,Subscriber,1975,1
-73.97372989,40.69178232,3247,173,NULL,NULL,262,Washington Park,40.691782,-73.973730,262,Washington Park,40.691782,-73.973730,18404,Subscriber,1977,2
-73.96476280,40.68851534,3257,291,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,313,Washington Ave & Park Ave,40.696102,-73.967510,19610,Subscriber,1965,1
-73.96024116,40.71534825,3312,2070,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,461,E 20 St & 2 Ave,40.735877,-73.982050,20547,Customer,0,0
-73.96023854,40.68900443,3372,940,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,19361,Customer,0,0
-73.97493121,40.68981035,3373,628,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20086,Subscriber,1986,2
-73.96087600,40.71045100,3465,332,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,18777,Subscriber,1989,1
-73.96087600,40.71045100,3466,318,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,18219,Subscriber,1989,2
-73.96023854,40.68900443,3515,236,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,16787,Subscriber,1976,2
-73.96024116,40.71534825,3546,818,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,18219,Subscriber,1989,2
-73.96024116,40.71534825,3549,589,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,18777,Subscriber,1989,1
-73.98912867,40.68926942,3592,2084,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,308,St James Pl & Oliver St,40.713079,-73.998512,18982,Subscriber,1987,1
-73.96087600,40.71045100,3595,1244,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,412,Forsyth St & Canal St,40.715815,-73.994224,18416,Subscriber,1968,1
-73.96023854,40.68900443,3598,522,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19361,Subscriber,1989,1
-73.97632328,40.68382604,3619,588,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,157,Henry St & Atlantic Ave,40.690893,-73.996123,15768,Subscriber,1983,1
-73.96024116,40.71534825,3630,956,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,250,Lafayette St & Jersey St,40.724561,-73.995653,21565,Subscriber,1988,1
-73.96024116,40.71534825,3666,1361,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,432,E 7 St & Avenue A,40.726218,-73.983799,18219,Customer,0,0
-73.96087600,40.71045100,3699,1085,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,19389,Subscriber,1989,2
-73.96087600,40.71045100,3701,1034,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,18777,Subscriber,1989,1
-73.98362464,40.69474881,3784,762,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,412,Forsyth St & Canal St,40.715815,-73.994224,21000,Subscriber,1989,1
-73.96596410,40.68317813,3789,733,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,467,Dean St & 4 Ave,40.683125,-73.978951,16930,Subscriber,1959,1
-73.97703874,40.69327018,4072,303,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,420,Clermont Ave & Lafayette Ave,40.687645,-73.969689,16252,Subscriber,1976,1
-73.98963911,40.69246277,4200,349,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,157,Henry St & Atlantic Ave,40.690893,-73.996123,16395,Subscriber,1982,2
-73.97632328,40.68382604,4234,512,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,431,Hanover Pl & Livingston St,40.688646,-73.982634,20333,Subscriber,1985,1
-73.97632328,40.68382604,4240,440,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,431,Hanover Pl & Livingston St,40.688646,-73.982634,19252,Subscriber,1982,1
-73.96596410,40.68317813,4246,231,NULL,NULL,384,Fulton St & Waverly Ave,40.683178,-73.965964,344,Monroe St & Bedford Ave,40.685144,-73.953809,17436,Subscriber,1988,1
-73.95643107,40.69064950,4249,598,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,17734,Subscriber,1985,1
-73.98912867,40.68926942,4261,366,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,278,Concord St & Bridge St,40.697666,-73.984764,15200,Subscriber,1985,2
-73.98362464,40.69474881,4415,712,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16107,Subscriber,1972,1
-73.96408963,40.70853074,4791,987,NULL,NULL,443,Bedford Ave & S 9th St,40.708531,-73.964090,373,Willoughby Ave & Walworth St,40.693317,-73.953820,15296,Customer,0,0
-73.97372989,40.69178232,4797,798,NULL,NULL,262,Washington Park,40.691782,-73.973730,443,Bedford Ave & S 9th St,40.708531,-73.964090,21134,Subscriber,1981,1
-73.98963911,40.69246277,4915,418,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,430,York St & Jay St,40.701485,-73.986569,18759,Subscriber,1980,1
-73.98963911,40.69246277,4920,385,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,430,York St & Jay St,40.701485,-73.986569,15132,Subscriber,1984,2
-73.96834101,40.70827295,5021,1185,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,532,S 5 Pl & S 4 St,40.710451,-73.960876,17575,Subscriber,1970,1
-73.98912867,40.68926942,5042,252,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,314,Cadman Plaza West & Montague St,40.693830,-73.990539,16323,Subscriber,1980,1
-73.96087600,40.71045100,5114,347,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,282,Kent Ave & S 11 St,40.708273,-73.968341,20244,Subscriber,1970,1
-73.98362464,40.69474881,5242,229,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,419,Carlton Ave & Park Ave,40.695807,-73.973556,20782,Subscriber,1971,1
-73.96087600,40.71045100,5255,1522,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,243,Fulton St & Rockwell Pl,40.688226,-73.979382,14946,Subscriber,1989,2
-73.96476280,40.68851534,5261,869,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,443,Bedford Ave & S 9th St,40.708531,-73.964090,17821,Customer,0,0
-73.96563307,40.68650065,5373,559,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,384,Fulton St & Waverly Ave,40.683178,-73.965964,15721,Subscriber,1968,1
-73.98963911,40.69246277,5426,188,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,157,Henry St & Atlantic Ave,40.690893,-73.996123,16832,Subscriber,1977,1
-73.97632328,40.68382604,5457,890,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,373,Willoughby Ave & Walworth St,40.693317,-73.953820,19773,Subscriber,1985,1
-73.98912867,40.68926942,5473,378,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,391,Clark St & Henry St,40.697601,-73.993446,18766,Subscriber,1995,1
-73.97372989,40.69178232,5741,261,NULL,NULL,262,Washington Park,40.691782,-73.973730,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15861,Subscriber,1965,2
-73.98963911,40.69246277,5901,672,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,417,Barclay St & Church St,40.712912,-74.010202,15142,Subscriber,1974,1
-73.96563307,40.68650065,5962,421,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14650,Subscriber,1968,1
-73.98362464,40.69474881,6079,1028,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,224,Spruce St & Nassau St,40.711464,-74.005524,17346,Subscriber,1984,1
-73.96023854,40.68900443,6163,368,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18112,Subscriber,1971,1
-73.96476280,40.68851534,6198,328,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,344,Monroe St & Bedford Ave,40.685144,-73.953809,20651,Subscriber,1960,2
-73.96563307,40.68650065,6312,325,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,271,Ashland Pl & Hanson Pl,40.685282,-73.978058,15279,Subscriber,1989,1
-73.96024116,40.71534825,6316,1232,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,384,Fulton St & Waverly Ave,40.683178,-73.965964,19531,Subscriber,1988,1
-73.98362464,40.69474881,6368,2187,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,359,E 47 St & Park Ave,40.755103,-73.974987,15076,Subscriber,1980,1
-73.97632328,40.68382604,6528,311,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,431,Hanover Pl & Livingston St,40.688646,-73.982634,19252,Subscriber,1969,2
-73.98963911,40.69246277,6589,731,NULL,NULL,233,Joralemon St & Adams St,40.692463,-73.989639,387,Centre St & Chambers St,40.712733,-74.004607,17169,Subscriber,1982,2
-73.98068914,40.69839895,6656,309,NULL,NULL,144,Nassau St & Navy St,40.698399,-73.980689,430,York St & Jay St,40.701485,-73.986569,20818,Subscriber,1985,2
-73.97493121,40.68981035,6668,478,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,233,Joralemon St & Adams St,40.692463,-73.989639,16782,Subscriber,1976,2
